Id,Price
1691,171181.0389077732
8803,118210.48457797267
5464,179378.66403000167
10559,102709.50013025386
16787,290455.0750584989
4278,149240.54527004142
6183,171685.78764306748
12775,154318.70753326983
10104,175034.54953586913
13663,167544.88297854408
9404,286877.8810721331
14724,209510.18881902535
10040,180225.20725973192
4646,184656.27345967022
4754,152330.44469803973
3310,220981.8281155084
2003,177874.38865771494
7312,203991.72847066482
10921,211946.52838099588
13419,299291.96553492994
10105,162009.77464176968
2196,362452.57102781674
12659,237228.65089833253
4380,248133.70262427646
10847,143405.5015469505
10805,280328.39541750134
8709,94230.52812058116
8319,179551.06726834946
2215,179723.1208255894
7000,184612.56684875776
7701,104131.85374356416
9678,181499.79816277052
14026,213221.18805020457
7971,168182.56834188686
13734,148922.21160693522
16483,186026.36517109163
6150,204338.84108216755
2931,280769.8073686126
5418,184307.47041742768
1662,515286.3002936147
2441,218725.47039933177
669,125400.45763353605
7734,180838.30846073417
6010,307687.0758334544
266,138002.79711944476
632,129084.31689209833
16221,113004.33173513801
11832,173081.59915150385
5035,121674.71186222683
37,119559.41246162212
6168,179748.48678703982
11757,177539.8403697475
8086,130653.7494793621
6529,228818.10120659994
15121,195452.25960765104
13904,140941.9519027841
3711,179074.80575294915
16563,125153.34806490269
14494,174462.62414180173
3006,225831.34515925605
15299,131452.4191601293
92,281247.76727400365
8066,189960.43076441708
16071,208048.32853081456
10662,131141.86251851695
3883,204344.20778936695
5511,127088.627380952
2821,260881.4233437072
9570,196746.78980093054
4326,242248.62879060712
9251,231467.18793016465
9031,191432.5555455504
12689,140257.5390172009
16380,256371.5819086997
1053,241887.19622810328
4568,182953.18327019626
16140,103703.75118917493
14356,384567.1045983263
8466,175465.54449281597
15652,154377.37509086882
3285,121522.2744934053
3198,162186.28010615846
14088,396279.0677936548
2268,122721.73470994749
15472,203606.80218247027
1203,230478.21618375945
7157,356731.1815205479
6886,210346.51631416203
5083,252274.42190993403
7467,116712.87870809773
14068,195535.89002025762
2080,172108.96749637523
10865,159749.0198778043
13516,183901.4165990716
14150,207107.0883413753
7609,121572.02065937474
2144,427215.90559576364
10357,194346.40002420053
2396,214042.3715369577
1526,373238.25082368514
10890,258118.70108350329
8638,426494.32736994233
6050,247625.92237221563
7639,94138.18708426555
10544,188403.44322844065
9577,217317.38728686518
13195,215930.57106304858
3484,225622.61880906447
16668,416466.28548460593
7171,175467.1925864632
8547,219996.4977633901
12735,204651.2617286045
9093,187552.7816573714
15323,315278.7640181437
14897,135528.13695367685
5135,136724.82742266258
5327,221820.12592924308
13133,242579.33750177824
1676,320629.6484476878
16296,288128.4401990483
1095,151267.54794305516
12528,150644.80839163403
7348,284467.80171260296
11663,166488.62316391425
1803,205289.1213725437
1510,247141.79826400738
16045,176717.04522137757
2900,145646.17796376094
3236,163728.29380581196
1318,269597.1767568294
14948,207450.86993091222
7840,297116.8287442125
15325,176352.73375275036
8700,145276.90034903635
15706,188966.31031459186
14449,154409.51166437246
16117,187991.94727525968
4529,182231.11843779474
11199,199785.90973130352
4052,370630.12439462135
821,210052.90487183692
68,230660.02148492547
554,114764.50373023677
452,185429.68305104238
11394,288293.8934990257
11393,172143.865112623
9535,162090.15283291347
4024,182090.699747541
10069,216918.58960217796
12007,156248.683622757
12368,411872.35248264374
1259,352881.19445250405
1124,295554.6180907702
3707,185034.3602213853
8767,169635.7209522328
1919,163541.82993747192
16741,154846.33402752018
6664,283049.45893599966
5688,382932.9416767897
7799,154015.690676867
14843,317722.3966084918
7532,150900.2017648844
8133,161679.11026203935
6264,293618.7204082492
4125,174347.11357107284
2410,173186.49779085303
13607,212584.50127057178
1716,265113.0498149394
1370,144796.09542133997
2273,409648.2146470447
15298,330548.8264172967
4284,259546.58003137662
12303,146831.85889089186
7808,128412.30498653014
2203,134937.32216011774
7237,126192.46509904064
15864,158131.7799304324
2844,168128.5926005471
5729,177526.307844775
11812,453343.6944821771
1779,150007.15893066418
6442,137558.47848848358
6160,243248.22012177386
8266,181426.1853871341
9903,154059.11615040683
2867,131205.88124097456
6998,171736.21874850267
13932,169242.43715897462
12587,167737.8422412781
3611,240867.33525855854
2646,291196.1514263523
1890,161854.57469238635
860,241656.23038444083
14187,193594.0710518551
12569,264334.4599822291
1276,97864.87280946663
12025,208234.11613422385
4890,282096.1356214922
14410,353667.38021279057
10352,242296.80833076485
11407,182268.94161296767
10384,158823.56595152587
7622,288510.6150521166
12578,160879.6994875596
15820,177482.478896038
563,198662.93184140822
15226,159426.99326929526
6396,214399.0393633494
6247,144573.34662470547
3339,154767.40996529773
10975,256873.34893783552
7475,115815.70796056585
11129,257527.61021350056
3051,248006.9946762517
10232,239261.25254967285
14106,178757.04137545708
5502,224108.67193506338
4558,73595.02280609313
4181,139663.61577615075
8426,124236.15745479104
6611,173473.5684981171
14641,147942.59140416587
15539,252085.44824587437
13119,148129.8084042869
11716,190115.30099696477
7316,243285.26410859308
7791,104951.28850854453
13034,322077.2882021862
1068,267457.55843358877
4060,175998.67453011323
10172,214647.30505202344
2591,183285.11570564765
12494,334682.5604256654
7828,368053.940243764
15284,175011.36310548955
7947,191169.02999317416
16335,225224.86868390001
10234,320516.6141890859
2797,254690.30953036132
5341,230568.31235274835
3059,197344.07090036062
1559,71398.70696981282
15320,275266.2274323156
10284,399436.99852739216
4134,204233.74351554888
4481,219242.88894718737
7222,178438.77304490696
4062,257166.42112475197
2192,215429.8816394508
9637,190658.75628889896
16236,175415.89652859585
4272,166587.1055185454
9406,282221.2032431406
14309,233824.77096920763
1946,273223.76969563233
16235,227424.26974309154
7146,157077.89175459096
16784,235891.99890308033
349,322529.4949348173
6251,166426.9197429973
5128,334584.2528107735
11718,188223.1167490236
16721,90897.53944206699
12517,206470.46346660898
15961,194802.92316673277
9428,160992.77444818168
14541,142932.02099722906
10168,121081.93951091687
11270,172080.65185544672
13210,187138.6980986316
11518,164449.9642480169
12612,176879.80825423848
16352,118051.41382176813
9935,142284.0047982198
15521,305374.28819801245
11482,187991.62487149308
11443,170092.7243062934
9459,232327.7299807709
9218,177759.250349686
854,142738.37022116978
5619,140584.1325358883
9208,196644.937121455
4391,137886.1434621193
15207,155179.64298663902
7183,174202.8722994155
16442,217840.83424882867
7936,80821.29162768461
10606,377262.8690153711
4979,160167.14748201828
4854,290175.6398350193
16476,120939.87339718292
10516,167068.2123953354
16261,249782.98494347945
90,393273.45302435954
5433,177094.68143145696
14338,128339.52320696662
13487,238500.1461970405
8211,494501.4048945362
170,172606.80723364177
14051,98364.77990530264
10686,212003.04719538728
7595,314391.6436987962
6777,401760.8600943942
14661,168947.32356581767
13991,307677.26413278637
16795,164328.85563247814
2740,125378.82659105651
7368,432739.1451303562
2413,223255.1836074822
1852,488252.332792482
15200,396255.91942825087
8467,316848.3007235436
16379,236595.88197651497
3375,174297.7346515245
5945,472824.373548702
2641,174377.4665453202
2837,314897.7744325698
3498,227152.60079100233
10876,148219.9529297276
1285,223935.26603539282
9285,229899.88096182648
4015,313697.16181734327
2526,187771.4907660289
7814,197092.92499860708
7117,278793.387086694
12359,110224.60898528632
3303,239681.60239727603
13874,176486.8231827849
5484,190211.21785731707
15067,155077.2473542114
12639,210534.92345340573
3388,238335.84215789125
4256,196638.74864723175
15738,168898.86169459214
14049,162291.72160013512
15780,184217.4070603301
9564,173450.28667772128
11910,197183.01553757957
11315,200134.33481518182
1733,148790.17887963983
3910,366786.75505911
7552,502850.4254091125
254,187348.21057924267
5222,214849.70854161197
8314,223387.50565661283
16743,222465.1565294949
10335,97057.26251535732
8226,276556.61894585314
12254,224760.82031531623
13152,208394.71472915087
15020,192935.95908143916
16349,213717.3598215012
11924,173272.68242567763
12543,194835.21281522818
14114,220200.21683775622
12318,258549.84057750105
15383,179151.13288728095
6679,200097.15808699428
635,178868.7129340756
15993,241902.37538704238
11375,186346.12908970358
11216,186086.84174530988
15401,226044.60331265168
11301,142230.42416757115
13804,271212.8216625352
10839,188918.56902555085
1588,331125.1977874507
3596,198554.78960948266
5816,165030.2548206197
8099,142320.7667583796
6551,184859.84083488208
14075,542160.090686398
13431,195610.10121154448
9481,305556.6796538943
5295,158909.6019602869
15859,355729.0877143058
10634,320377.45899074594
444,228281.19990894536
11686,263667.9513389794
1213,206733.4134322587
13970,155921.0285842856
6849,422225.4161260521
9911,237058.76851731908
5649,153131.23552603
7184,215911.65115108417
5877,260544.29019858324
1655,337690.4947966776
15301,195916.0122615438
12389,244888.96684669715
5241,277368.74517273874
7048,159695.62235799214
10574,132795.24527667445
8593,170347.38711531312
4752,183896.6178706847
14663,195639.4567155989
10994,220820.7897581217
87,72864.04806812863
5132,123290.83457886575
6372,418557.65448152996
7411,322473.2518320895
3319,257273.7928737755
9355,125713.86930503197
5139,245083.64682133988
56,274225.0328172469
3249,185995.95561676563
5047,85447.01703855795
13238,305802.92316151306
2190,280455.02890683594
15599,174964.15128899357
6542,150997.4771686138
1968,183346.3689251327
5630,170292.29370513084
9157,241324.90330693175
789,183438.23604070413
1413,249204.56803308646
12514,253313.79891120648
13459,139822.894346703
1345,228729.258104569
4034,205062.65932857434
15169,147472.11405461378
6770,250662.2246507538
3334,177602.40891445734
12998,151212.88468850357
15870,249162.70750426984
1871,157592.1480320143
5770,192389.82837050327
13196,113004.33173513801
7633,194247.87491824827
10699,216991.71743728395
15470,180716.40125368186
1903,505951.24695156957
13860,175843.2362813623
7649,129380.18289544668
11043,181973.59117903732
2922,204229.41011134902
7538,443907.98272876756
9477,122349.95604512662
117,527412.4055820615
1457,242938.19639637397
7082,179551.30590424416
3053,258756.55352843716
12522,107324.05010445155
5744,364445.3694783805
13566,374101.59142042376
1464,124533.05482840771
3852,128712.65152250075
9557,242092.43157054848
14719,441286.86810437066
13978,131325.18047017136
3286,153332.2848870116
13019,351951.89017496596
1421,136565.84184551414
13502,176369.17851608316
14811,125472.26821551427
9297,301161.1113899744
7749,468360.5755993479
16555,140390.06263003175
14576,188610.97035140754
12766,156479.5299291957
4679,133253.4991586877
10033,210131.78918693756
11231,284308.12217201845
15112,168026.7519649479
10617,174073.2971165667
2175,162560.3481140105
16502,400566.4852200112
10106,202822.75424731814
12561,153806.69140374858
15907,309587.90999288135
8069,119486.46030156585
8316,122156.72671249378
12343,249356.04945433573
12092,163524.26480233434
1527,156096.39016631982
10010,238996.28380530034
655,103170.75755664808
10549,135715.25446198776
3248,112343.58251932518
13499,298140.13322234096
14959,210898.5585316638
6070,163877.9367843947
11360,244331.42538256012
12102,197468.67318977966
11870,277847.4868703061
3713,126639.31554181786
3230,146103.68515403426
7742,205073.4348622174
15092,334111.1104950795
8728,298480.81379944
3386,148600.96620158287
9409,143976.00432683725
16545,249550.7163488146
3127,169593.69824991122
11344,158184.47305917725
2112,207393.97944844005
7310,233213.85878821881
6313,216906.12606988786
3681,375382.16386063705
5114,326355.6712197517
270,151489.2483692214
14350,175008.86995638147
12223,347302.7027419017
1066,189902.02246450627
16116,385157.95066067245
11410,529139.9575182919
4088,156270.99821631785
5956,149848.8500512192
14669,148539.6210555175
13871,126711.9372422403
4126,232974.93286159256
12114,201453.46885404474
16607,168089.85718102774
4266,202667.83512293833
13518,198979.03628055853
11856,279531.3852586691
3885,239256.18539939175
8891,161038.7171896082
4964,186712.2770783348
7696,154971.74990347202
6894,127405.13806254028
9766,185044.3866734349
4800,156677.505714666
2840,187200.88445438404
4743,161252.3292288779
13562,519617.9533676741
8301,206841.41328194423
5405,184167.15574983502
1535,167630.17013998257
9073,122726.84291779772
1698,344051.6232319288
12262,244272.79377840136
6794,188223.1167490236
12701,177953.3812397394
8432,178826.5675440927
13540,137999.51949732378
8629,159792.80617112835
1440,180850.78389698177
8596,192305.256746748
9575,249619.63681484968
14976,96701.12603506909
3149,218606.30699619328
5157,150493.93931308185
10748,175109.51814925508
9719,386442.3387127315
6376,190502.0286220334
9733,175821.05610391407
4749,194465.29902672904
4994,393781.00629123015
538,206496.83530747195
5512,130467.92365491882
9778,142323.7256696719
9761,130729.94495210811
3174,405705.59827258106
13429,201163.3280299126
10467,73755.46392990605
14129,190382.92214603507
13608,225948.11401751352
11106,153343.4985141014
12048,166263.91931045786
1054,317667.4563060387
3582,225685.03565696534
1566,152577.88833369684
11529,152000.0826603592
11859,153915.85445867557
10582,146540.82808976725
14907,435440.1176843198
14039,157360.7651686723
10489,174236.57182944193
3331,318190.34092402906
10153,246340.93551484816
5271,152360.77454362749
11871,387375.5018907973
776,128876.93720728037
3994,108520.11155980574
9433,76120.98786155072
14275,137281.5442585508
8030,214105.1430527868
8169,248877.0593394386
8053,192804.73453175637
4822,193996.57065293152
13197,202000.8022112186
13634,285289.77175016905
8951,176188.1886662593
12176,240812.08368124903
15471,138991.0662197373
14962,145535.37897145248
12512,108029.86853084453
8697,470129.7021728066
7095,219541.51366688256
13639,201464.17984326
16660,164987.75553945886
5848,140941.9519027841
5386,199818.51248670326
10880,288754.45032616646
3954,177151.2698744783
13426,211355.0998411405
5966,208639.691157754
16315,272685.3588466048
7455,184096.86231135688
11071,223739.9774242985
14740,215207.21248603638
16087,178798.75778035654
8931,235433.7330049673
15289,165135.91296668252
16089,271766.09825198207
12128,175799.77447294447
4724,212857.5493807777
8585,212841.0653892122
7188,238496.76651367795
5423,163430.900751705
10488,204713.03155265158
5980,207948.5222691478
8376,216028.73439669266
12397,139963.9372606349
16496,216857.87212210492
4891,229670.89190940012
9710,144540.59945565317
6339,169328.48846230665
244,201470.5072147187
5002,243031.1848969762
5358,167552.80328570234
7636,149872.0760194411
9361,332934.15364867164
3601,125742.5565623545
15755,153937.2484676575
172,177279.2423753267
3037,337408.18301630806
577,273683.6564496722
3607,190066.74752980558
2515,100159.60051883754
10413,154910.1108694484
10511,247283.6038220708
4637,493657.77190501546
12736,264744.73698235553
9534,241936.65749441274
11641,184957.95331025304
10419,247904.15229207574
15313,160874.85803415944
14915,186783.88586755015
12409,334491.3418171469
9405,125831.04919028182
14066,213838.5689656738
14108,195563.8820509083
11931,231796.8231985155
11464,320368.5122153669
926,146279.47051194336
11190,217840.83424882867
10260,175360.1395862764
12712,190673.24594662117
1234,214144.41929074877
11608,101603.89697747093
3776,236496.985139989
4881,207315.6134535653
10266,174611.48026728988
3262,231551.54809184262
3576,387752.91691573383
16604,525250.1648312013
8041,194692.891667476
10691,237927.310560071
8357,178994.04776393794
11661,144620.8958572774
4453,227062.18988576165
15936,216701.21193459278
8463,238200.60417706627
15770,254073.64631383333
466,169832.33302011984
14965,86677.2205076018
11227,174047.90123585155
9894,255057.30794885856
11746,187807.44750274724
4118,145321.78006310362
756,320472.44362208736
15589,192817.94606834056
109,358655.30419257295
5778,207443.21300540652
1731,86183.1501241558
3450,137583.64724751393
2961,208644.2252502256
222,176439.47514503053
11454,346071.5023733667
7339,174667.88329143383
12096,95053.57878090466
14074,182310.7363291161
4058,421310.1279639645
6603,273052.4874058289
3289,122023.46410089954
16681,229528.88815951438
8200,303592.1275082505
3343,281394.2966289321
7802,172312.5869317853
2082,330547.3402030319
217,264521.6548902769
1720,180359.73758063576
7224,250162.92351977216
6176,139765.57852594246
12571,250754.7606050345
16666,370429.2672533036
8908,213771.23875093565
6914,170562.629622177
5428,182060.56625383158
381,188223.1167490236
3991,206302.16988459165
16365,272417.6199421624
1046,207698.3764197963
391,149665.98809929905
9212,322362.3435966123
3022,191098.9998373005
9961,100789.55078166147
6764,302369.6868474165
7720,174086.42841586098
4809,204766.05151432514
8877,304905.2630315117
7817,177171.57448778686
10614,99151.345229924
5553,244130.91383430603
16488,133081.30551870467
11002,169223.49834613767
13592,351595.95874667476
15050,239148.83550752542
13553,254841.66222190604
9041,215618.94804929392
5461,438450.27362210344
16274,426519.98954691953
2138,111446.3874287595
6245,162492.7083135965
8245,178589.80114493583
6491,210172.10864086697
13218,196014.87848191787
13101,100176.93605572288
10462,141693.8612885373
4079,180463.8430910463
1506,491928.93002625543
14107,122292.69205082192
12215,280068.23315427307
11576,332440.10233997565
10567,241755.50470597384
12713,219262.35084099337
1468,475387.25279837725
2549,244711.09459757496
4172,233673.06843735714
12380,233881.23182827074
3513,106204.67280046563
8165,238651.45551494783
1127,205002.5483410699
14601,422644.49806795
15526,323698.4929461466
986,296555.1969600034
14968,209322.9023765568
9348,181103.16526677972
6317,247331.6116069385
7497,91173.46109063723
5079,325778.1586084293
528,169808.46239392657
10964,148613.51086916216
5812,334615.85035924206
11022,178610.95577054756
16251,137365.68277318016
5863,111121.61627505766
8664,200814.85427286002
5396,186786.28160356235
6917,223363.2179305984
12776,123969.94835252097
473,242596.495258401
13333,222208.97690913724
13023,174899.53952270965
7357,209917.82522977347
10955,438841.5318180014
11914,367767.5732860029
12535,164854.35084979693
11205,152923.54731677912
13209,188066.78021411324
16119,400895.7339382852
2174,268401.24364193995
4834,196293.2319429244
10151,188653.44358813026
5584,203770.23623393246
6672,203688.12631311212
12858,272353.57435905625
5106,175956.2505365179
8884,171365.04293586695
13766,172237.7493070144
12556,108278.58639575975
12910,218918.71994876923
6258,122292.69205082192
7100,244796.36811753557
1793,175183.07847767835
3335,187842.93292749027
12835,180701.09813041353
10591,163338.90543869106
15707,280908.95251415507
16389,158255.02934622657
7440,402948.39894005266
6293,177688.70078339896
3937,198941.4448477578
16527,201440.45351420503
5102,235710.74212379075
10734,326907.86852015456
7986,162751.80888910952
6495,118161.00759742786
9571,250903.3828436595
5131,214289.49459801856
10761,298967.1836654282
143,405409.10521217744
13829,145722.86095639088
13662,224654.09048507933
1771,147785.66443171387
5448,196618.018390104
8594,156272.3907792404
12038,275179.1690144655
16471,161644.9814590528
16764,142857.95999339627
1282,170669.00801898603
15101,251230.26662267238
9473,134474.97587749842
2324,360348.8142540525
14448,215059.81360641314
6000,76946.72489758619
2077,136818.79159161402
12960,219726.0401653548
15837,201841.8468874814
8805,246550.4305420902
9987,226049.81038725318
1580,335333.9006142261
11089,123540.25702496785
10926,214415.83555909604
12773,403121.57430402015
6490,307738.78258258465
10858,123005.203535036
2831,121404.11444615698
16326,144909.6609487791
371,187600.50286989447
8852,202887.11868542412
6713,250422.42062899988
4230,197402.81307680815
3639,217511.2986811045
3642,186064.6784762392
5149,197441.694023789
2861,186957.69243413387
13300,99135.03588516168
2807,364043.1165119494
5919,106722.7582034366
12716,518488.7173806248
4271,236671.34676468937
16055,235558.33065433166
3747,220804.4977516615
5857,242867.8287100261
6884,341263.9277912872
16027,262349.2543556012
3512,333542.76436284126
5181,161605.88472475222
16732,251109.5809204601
1908,170298.25701668015
12082,169024.85278514694
7286,144094.4893889183
8216,140877.5342567393
6929,308493.6072488613
3950,357243.27239533974
12479,186309.3740364296
877,130433.47844069995
1366,184814.6626626675
384,139755.75653606548
5767,217341.53485780538
6910,149561.48261686644
187,193195.93203368055
10164,285996.7264638293
8603,219782.02107859185
15834,208244.10097139367
3078,124103.9358921805
3479,234586.03592197155
6671,214357.13819201526
6078,176534.63765327915
16271,128235.34052006653
16191,149533.104124594
11544,163767.98527037428
7781,164110.87729740315
14918,274817.1847921157
6238,184416.24870386923
12989,223412.8865864876
11907,222759.12041282165
9696,151800.2069688717
14084,310007.28841749305
3895,155173.87009294587
4367,175018.02523614408
8453,70965.21673702904
7638,351883.89853970153
8373,240046.57593028934
4674,191202.83494835693
15787,140219.17392407524
5903,223683.93879018704
13679,197478.0008933381
9018,361440.21602135914
15823,266318.81637644605
13289,144910.89622096103
9896,200158.9413658037
14436,191484.72947292263
5547,224682.58079175418
4048,396741.3300675782
16579,190497.03457846973
8550,200376.99628177838
9385,300032.8506068966
5242,156459.4353787641
31,203622.53761555982
6144,287424.05083596625
3990,202708.58545788046
2523,89907.69879292676
12608,254800.3394142331
7234,180257.4814780889
15264,205007.28128039296
9623,206241.36526186438
3161,336859.73046042706
7425,100227.165940662
13021,253882.27428029856
4044,149324.53401166332
15411,240291.62877414215
979,317578.96100771806
5514,240291.62877414215
4817,157208.48286402208
2115,186946.31832774138
10571,293990.57147061464
8992,225290.773322659
15546,192278.90318364472
11359,120197.85232859294
11972,162701.75047015736
12838,167235.42095184204
5948,124477.97909618543
422,304427.9980313027
4855,163659.28692123282
16197,106935.13533938138
8926,434479.000815341
5703,168466.07911837322
8848,205792.06612557388
7039,304985.4536184283
3806,163417.56401461348
15154,213729.34660889153
13132,187789.50666751363
7438,199076.91611304172
4398,236370.07740185753
2440,178173.10382899284
3751,164913.2096073551
1476,173415.3495674364
2264,309763.2340779542
16444,173451.02552223942
10704,153245.4319486808
4033,135316.6658746855
4508,121282.21506252687
16290,228731.5596093352
10387,206416.6200189339
5457,149631.38805624217
4910,270089.58009901457
7451,198148.0731990171
10732,174195.13182553634
8015,133297.27029380875
6148,188719.82092623034
5892,244531.349369668
7825,211865.01883616368
6851,219517.70426950455
6633,210977.41637600475
2139,273448.71356730873
10213,278741.5207365845
2830,258158.33585503942
13907,141356.42011047268
15897,341718.177034596
8311,192563.78840460096
14230,182113.98283070346
3878,182550.94574193598
13732,180625.444567094
12110,171824.35743636073
10675,358341.17643219413
12946,130157.47731713521
16754,218769.97190897915
4394,294063.0568264237
16728,170879.78399337185
14378,366993.87869836146
9949,174355.0910329479
994,181419.04963795774
13258,151433.23974835087
5883,369139.9817198138
6933,318655.74929029524
13193,209826.2420817773
13286,162938.50960698217
13407,369690.04743452324
7512,119253.67396753174
7221,196277.56910502096
14428,167625.66186854636
1740,188677.7316017219
3,135514.44872614965
12952,209060.51943905084
11537,123899.57826296441
2558,139679.93998274705
14081,259730.80754132444
3517,252880.8490719561
7149,222813.8441271382
15777,109292.63247167451
8995,241778.8073718123
826,404103.6232814214
509,261446.21725206467
14875,327632.3464582193
6591,159417.40430901415
11283,101147.30850741931
9897,248522.36430793194
14902,187244.04198262704
14291,172052.16833496405
3162,228614.30773868968
4206,195916.91982067825
11580,197903.0397254786
2007,249045.09191211217
14939,238440.05885508502
13572,159518.642308803
10720,162510.0298484818
4253,307607.0092600927
